"iteration","training-loss","Grouped runs - lm-loss-training/lm loss__MIN","Grouped runs - lm-loss-training/lm loss__MAX"
"378","5.389338493347168","5.389338493347168","5.389338493347168"
"379","5.382262706756592","5.382262706756592","5.382262706756592"
"380","5.407082557678223","5.407082557678223","5.407082557678223"
"381","5.389580249786377","5.389580249786377","5.389580249786377"
"382","5.4005208015441895","5.4005208015441895","5.4005208015441895"
"383","5.41262149810791","5.41262149810791","5.41262149810791"
"384","5.386715888977051","5.386715888977051","5.386715888977051"
"385","5.39917516708374","5.39917516708374","5.39917516708374"
"386","5.367112159729004","5.367112159729004","5.367112159729004"
"387","5.390414237976074","5.390414237976074","5.390414237976074"
"388","5.377517223358154","5.377517223358154","5.377517223358154"
"389","5.385385990142822","5.385385990142822","5.385385990142822"
"390","5.403519153594971","5.403519153594971","5.403519153594971"
"391","5.354621410369873","5.354621410369873","5.354621410369873"
"392","5.39639139175415","5.39639139175415","5.39639139175415"
"393","5.388851642608643","5.388851642608643","5.388851642608643"
"394","5.363340377807617","5.363340377807617","5.363340377807617"
"395","5.373781204223633","5.373781204223633","5.373781204223633"
"396","5.408804893493652","5.408804893493652","5.408804893493652"
"397","5.354341506958008","5.354341506958008","5.354341506958008"
"398","5.3581743240356445","5.3581743240356445","5.3581743240356445"
"399","5.338962554931641","5.338962554931641","5.338962554931641"
"400","5.3684539794921875","5.3684539794921875","5.3684539794921875"
"401","5.342052936553955","5.342052936553955","5.342052936553955"
"402","5.324139595031738","5.324139595031738","5.324139595031738"
"403","5.326091766357422","5.326091766357422","5.326091766357422"
"404","5.288816452026367","5.288816452026367","5.288816452026367"
"405","5.318240165710449","5.318240165710449","5.318240165710449"
"406","5.295774459838867","5.295774459838867","5.295774459838867"
"407","5.301972389221191","5.301972389221191","5.301972389221191"
"408","5.3121185302734375","5.3121185302734375","5.3121185302734375"
"409","5.300206184387207","5.300206184387207","5.300206184387207"
"410","5.316703796386719","5.316703796386719","5.316703796386719"
"411","5.288816452026367","5.288816452026367","5.288816452026367"
"412","5.288154602050781","5.288154602050781","5.288154602050781"
"413","5.2796831130981445","5.2796831130981445","5.2796831130981445"
"414","5.29613733291626","5.29613733291626","5.29613733291626"
"415","5.305574893951416","5.305574893951416","5.305574893951416"
"416","5.290410041809082","5.290410041809082","5.290410041809082"
"417","5.258142471313477","5.258142471313477","5.258142471313477"
"418","5.286081314086914","5.286081314086914","5.286081314086914"
"419","5.231538772583008","5.231538772583008","5.231538772583008"
"420","5.244289875030518","5.244289875030518","5.244289875030518"
"421","5.247241020202637","5.247241020202637","5.247241020202637"
"422","5.266165256500244","5.266165256500244","5.266165256500244"
"423","5.215155601501465","5.215155601501465","5.215155601501465"
"424","5.232550621032715","5.232550621032715","5.232550621032715"
"425","5.216454982757568","5.216454982757568","5.216454982757568"
"426","5.247511863708496","5.247511863708496","5.247511863708496"
"427","5.257856369018555","5.257856369018555","5.257856369018555"
"428","5.222284317016602","5.222284317016602","5.222284317016602"
"429","5.230285167694092","5.230285167694092","5.230285167694092"
"430","5.265405654907227","5.265405654907227","5.265405654907227"
"431","5.221570014953613","5.221570014953613","5.221570014953613"
"432","5.213327884674072","5.213327884674072","5.213327884674072"
"433","5.197337627410889","5.197337627410889","5.197337627410889"
"434","5.231376647949219","5.231376647949219","5.231376647949219"
"435","5.183328628540039","5.183328628540039","5.183328628540039"
"436","5.2187089920043945","5.2187089920043945","5.2187089920043945"
"437","5.212871074676514","5.212871074676514","5.212871074676514"
"438","5.2076005935668945","5.2076005935668945","5.2076005935668945"
"439","5.211872100830078","5.211872100830078","5.211872100830078"
"440","5.206059455871582","5.206059455871582","5.206059455871582"
"441","5.208718299865723","5.208718299865723","5.208718299865723"
"442","5.165221214294434","5.165221214294434","5.165221214294434"
"443","5.178121566772461","5.178121566772461","5.178121566772461"
"444","5.1579270362854","5.1579270362854","5.1579270362854"
"445","5.1483259201049805","5.1483259201049805","5.1483259201049805"
"446","5.160102844238281","5.160102844238281","5.160102844238281"
"447","5.136358261108398","5.136358261108398","5.136358261108398"
"448","5.1699066162109375","5.1699066162109375","5.1699066162109375"
"449","5.141036510467529","5.141036510467529","5.141036510467529"
"450","5.172686576843262","5.172686576843262","5.172686576843262"
"451","5.156512260437012","5.156512260437012","5.156512260437012"
"452","5.151124954223633","5.151124954223633","5.151124954223633"
"453","5.154282093048096","5.154282093048096","5.154282093048096"
"454","5.175052165985107","5.175052165985107","5.175052165985107"
"455","5.130596160888672","5.130596160888672","5.130596160888672"
"456","5.123279571533203","5.123279571533203","5.123279571533203"
"457","5.132700443267822","5.132700443267822","5.132700443267822"
"458","5.119479656219482","5.119479656219482","5.119479656219482"
"459","5.134598731994629","5.134598731994629","5.134598731994629"
"460","5.088897228240967","5.088897228240967","5.088897228240967"
"461","5.112184524536133","5.112184524536133","5.112184524536133"
"462","5.1164631843566895","5.1164631843566895","5.1164631843566895"
