"iteration","training-loss","llama-2-13b-base-extended-okazaki-lab-cc-a100-8node-64gpu-4096s-DP=8-TP=2-PP=4-BS=1024-LR=1e-4-MINLR=3.3e-6-WARMUP=1000-WD=0.1-GC=1-2023-11-06-02-41-24 - lm-loss-training/lm loss__MIN","llama-2-13b-base-extended-okazaki-lab-cc-a100-8node-64gpu-4096s-DP=8-TP=2-PP=4-BS=1024-LR=1e-4-MINLR=3.3e-6-WARMUP=1000-WD=0.1-GC=1-2023-11-06-02-41-24 - lm-loss-training/lm loss__MAX"
"22730","1.4925764799118042","1.4925764799118042","1.4925764799118042"
"22731","1.5000494718551636","1.5000494718551636","1.5000494718551636"
"22732","1.4992536306381226","1.4992536306381226","1.4992536306381226"
"22733","1.4964100122451782","1.4964100122451782","1.4964100122451782"
"22734","1.4970122575759888","1.4970122575759888","1.4970122575759888"
"22735","1.4957611560821533","1.4957611560821533","1.4957611560821533"
"22736","1.4892749786376953","1.4892749786376953","1.4892749786376953"
"22737","1.5010972023010254","1.5010972023010254","1.5010972023010254"
"22738","1.4863014221191406","1.4863014221191406","1.4863014221191406"
"22739","1.5136611461639404","1.5136611461639404","1.5136611461639404"
"22740","1.470249891281128","1.470249891281128","1.470249891281128"
"22741","1.4821094274520874","1.4821094274520874","1.4821094274520874"
"22742","1.4971603155136108","1.4971603155136108","1.4971603155136108"
"22743","1.485715627670288","1.485715627670288","1.485715627670288"
"22744","1.496376633644104","1.496376633644104","1.496376633644104"
"22745","1.4998595714569092","1.4998595714569092","1.4998595714569092"
"22746","1.502885341644287","1.502885341644287","1.502885341644287"
"22747","1.489799976348877","1.489799976348877","1.489799976348877"
"22748","1.4978549480438232","1.4978549480438232","1.4978549480438232"
"22749","1.4974408149719238","1.4974408149719238","1.4974408149719238"
"22750","1.48146653175354","1.48146653175354","1.48146653175354"
"22751","1.5030187368392944","1.5030187368392944","1.5030187368392944"
"22752","1.5075080394744873","1.5075080394744873","1.5075080394744873"
"22753","1.4982490539550781","1.4982490539550781","1.4982490539550781"
"22754","1.4985424280166626","1.4985424280166626","1.4985424280166626"
"22755","1.4942971467971802","1.4942971467971802","1.4942971467971802"
"22756","1.4825992584228516","1.4825992584228516","1.4825992584228516"
"22757","1.4929431676864624","1.4929431676864624","1.4929431676864624"
"22758","1.5044533014297485","1.5044533014297485","1.5044533014297485"
"22759","1.4883503913879395","1.4883503913879395","1.4883503913879395"
"22760","1.5000182390213013","1.5000182390213013","1.5000182390213013"
"22761","1.493096113204956","1.493096113204956","1.493096113204956"
"22762","1.4972742795944214","1.4972742795944214","1.4972742795944214"
"22763","1.501179575920105","1.501179575920105","1.501179575920105"
"22764","1.4804389476776123","1.4804389476776123","1.4804389476776123"
"22765","1.5059223175048828","1.5059223175048828","1.5059223175048828"
"22766","1.4874293804168701","1.4874293804168701","1.4874293804168701"
"22767","1.5177668333053589","1.5177668333053589","1.5177668333053589"
"22768","1.4967968463897705","1.4967968463897705","1.4967968463897705"
"22769","1.5104185342788696","1.5104185342788696","1.5104185342788696"
"22770","1.4862914085388184","1.4862914085388184","1.4862914085388184"
"22771","1.48777437210083","1.48777437210083","1.48777437210083"
"22772","1.5014612674713135","1.5014612674713135","1.5014612674713135"
"22773","1.5037206411361694","1.5037206411361694","1.5037206411361694"
"22774","1.514363169670105","1.514363169670105","1.514363169670105"
"22775","1.4955673217773438","1.4955673217773438","1.4955673217773438"
"22776","1.5088001489639282","1.5088001489639282","1.5088001489639282"
"22777","1.4952051639556885","1.4952051639556885","1.4952051639556885"
"22778","1.4977765083312988","1.4977765083312988","1.4977765083312988"
"22779","1.501373052597046","1.501373052597046","1.501373052597046"
"22780","1.4929860830307007","1.4929860830307007","1.4929860830307007"
"22781","1.4999207258224487","1.4999207258224487","1.4999207258224487"
"22782","1.503978967666626","1.503978967666626","1.503978967666626"
"22783","1.5038714408874512","1.5038714408874512","1.5038714408874512"
"22784","1.4785925149917603","1.4785925149917603","1.4785925149917603"
"22785","1.4981433153152466","1.4981433153152466","1.4981433153152466"
"22786","1.5056060552597046","1.5056060552597046","1.5056060552597046"
"22787","1.4972180128097534","1.4972180128097534","1.4972180128097534"
"22788","1.4900882244110107","1.4900882244110107","1.4900882244110107"
"22789","1.4975206851959229","1.4975206851959229","1.4975206851959229"
"22790","1.47574782371521","1.47574782371521","1.47574782371521"
"22791","1.4962273836135864","1.4962273836135864","1.4962273836135864"
"22792","1.511470913887024","1.511470913887024","1.511470913887024"
"22793","1.4933526515960693","1.4933526515960693","1.4933526515960693"
"22794","1.4945391416549683","1.4945391416549683","1.4945391416549683"
"22795","1.48851478099823","1.48851478099823","1.48851478099823"
"22796","1.4922378063201904","1.4922378063201904","1.4922378063201904"
"22797","1.488476037979126","1.488476037979126","1.488476037979126"
"22798","1.4896388053894043","1.4896388053894043","1.4896388053894043"
"22799","1.5033742189407349","1.5033742189407349","1.5033742189407349"
"22800","1.4820176362991333","1.4820176362991333","1.4820176362991333"
"22801","1.5012651681900024","1.5012651681900024","1.5012651681900024"
"22802","1.4964587688446045","1.4964587688446045","1.4964587688446045"
"22803","1.4742664098739624","1.4742664098739624","1.4742664098739624"
"22804","1.5022746324539185","1.5022746324539185","1.5022746324539185"
"22805","1.5091427564620972","1.5091427564620972","1.5091427564620972"
"22806","1.4886753559112549","1.4886753559112549","1.4886753559112549"
"22807","1.4882817268371582","1.4882817268371582","1.4882817268371582"
"22808","1.4975321292877197","1.4975321292877197","1.4975321292877197"
"22809","1.5005255937576294","1.5005255937576294","1.5005255937576294"
"22810","1.4900940656661987","1.4900940656661987","1.4900940656661987"
"22811","1.4961692094802856","1.4961692094802856","1.4961692094802856"
"22812","1.512272834777832","1.512272834777832","1.512272834777832"
"22813","1.497337818145752","1.497337818145752","1.497337818145752"
"22814","1.4965553283691406","1.4965553283691406","1.4965553283691406"
"22815","1.494786024093628","1.494786024093628","1.494786024093628"
"22816","1.511443018913269","1.511443018913269","1.511443018913269"
"22817","1.4978485107421875","1.4978485107421875","1.4978485107421875"
"22818","1.4962642192840576","1.4962642192840576","1.4962642192840576"
"22819","1.499910593032837","1.499910593032837","1.499910593032837"
"22820","1.5043818950653076","1.5043818950653076","1.5043818950653076"
"22821","1.4909247159957886","1.4909247159957886","1.4909247159957886"
"22822","1.504705548286438","1.504705548286438","1.504705548286438"
"22823","1.4959882497787476","1.4959882497787476","1.4959882497787476"
"22824","1.492371916770935","1.492371916770935","1.492371916770935"
"22825","1.5115571022033691","1.5115571022033691","1.5115571022033691"
"22826","1.5025995969772339","1.5025995969772339","1.5025995969772339"
"22827","1.4999264478683472","1.4999264478683472","1.4999264478683472"
"22828","1.48617684841156","1.48617684841156","1.48617684841156"
"22829","1.4989570379257202","1.4989570379257202","1.4989570379257202"
"22830","1.4817283153533936","1.4817283153533936","1.4817283153533936"
"22831","1.5054702758789062","1.5054702758789062","1.5054702758789062"
"22832","1.4853744506835938","1.4853744506835938","1.4853744506835938"
"22833","1.5033190250396729","1.5033190250396729","1.5033190250396729"
"22834","1.4926261901855469","1.4926261901855469","1.4926261901855469"
"22835","1.4904018640518188","1.4904018640518188","1.4904018640518188"
"22836","1.49616539478302","1.49616539478302","1.49616539478302"
"22837","1.4903388023376465","1.4903388023376465","1.4903388023376465"
"22838","1.4949462413787842","1.4949462413787842","1.4949462413787842"
"22839","1.5022536516189575","1.5022536516189575","1.5022536516189575"
"22840","1.4848451614379883","1.4848451614379883","1.4848451614379883"
"22841","1.4992845058441162","1.4992845058441162","1.4992845058441162"
"22842","1.4836018085479736","1.4836018085479736","1.4836018085479736"
"22843","1.4932899475097656","1.4932899475097656","1.4932899475097656"
"22844","1.489061951637268","1.489061951637268","1.489061951637268"
"22845","1.484151840209961","1.484151840209961","1.484151840209961"
"22846","1.5199342966079712","1.5199342966079712","1.5199342966079712"
"22847","1.5054264068603516","1.5054264068603516","1.5054264068603516"
"22848","1.4949132204055786","1.4949132204055786","1.4949132204055786"
"22849","1.484835147857666","1.484835147857666","1.484835147857666"
"22850","1.5062921047210693","1.5062921047210693","1.5062921047210693"
"22851","1.4881479740142822","1.4881479740142822","1.4881479740142822"
"22852","1.5096415281295776","1.5096415281295776","1.5096415281295776"
"22853","1.5013854503631592","1.5013854503631592","1.5013854503631592"
"22854","1.518943428993225","1.518943428993225","1.518943428993225"
"22855","1.4915568828582764","1.4915568828582764","1.4915568828582764"
"22856","1.4812411069869995","1.4812411069869995","1.4812411069869995"
"22857","1.4838664531707764","1.4838664531707764","1.4838664531707764"
"22858","1.5014166831970215","1.5014166831970215","1.5014166831970215"
"22859","1.509771466255188","1.509771466255188","1.509771466255188"
"22860","1.5104303359985352","1.5104303359985352","1.5104303359985352"
"22861","1.4926267862319946","1.4926267862319946","1.4926267862319946"
"22862","1.5016357898712158","1.5016357898712158","1.5016357898712158"
"22863","1.4973231554031372","1.4973231554031372","1.4973231554031372"
"22864","1.4789233207702637","1.4789233207702637","1.4789233207702637"
"22865","1.4822962284088135","1.4822962284088135","1.4822962284088135"
"22866","1.4926384687423706","1.4926384687423706","1.4926384687423706"
"22867","1.504451870918274","1.504451870918274","1.504451870918274"
"22868","1.507962942123413","1.507962942123413","1.507962942123413"
"22869","1.478440284729004","1.478440284729004","1.478440284729004"
"22870","1.5016099214553833","1.5016099214553833","1.5016099214553833"
"22871","1.5144498348236084","1.5144498348236084","1.5144498348236084"
"22872","1.5022646188735962","1.5022646188735962","1.5022646188735962"
"22873","1.4900966882705688","1.4900966882705688","1.4900966882705688"
"22874","1.4779179096221924","1.4779179096221924","1.4779179096221924"
"22875","1.490501046180725","1.490501046180725","1.490501046180725"
"22876","1.503912091255188","1.503912091255188","1.503912091255188"
"22877","1.495195984840393","1.495195984840393","1.495195984840393"
"22878","1.5032155513763428","1.5032155513763428","1.5032155513763428"
"22879","1.4886038303375244","1.4886038303375244","1.4886038303375244"
"22880","1.4937739372253418","1.4937739372253418","1.4937739372253418"
"22881","1.5072658061981201","1.5072658061981201","1.5072658061981201"
"22882","1.4881044626235962","1.4881044626235962","1.4881044626235962"
"22883","1.4811614751815796","1.4811614751815796","1.4811614751815796"
"22884","1.5015467405319214","1.5015467405319214","1.5015467405319214"
"22885","1.4875316619873047","1.4875316619873047","1.4875316619873047"
"22886","1.506285309791565","1.506285309791565","1.506285309791565"
"22887","1.5113556385040283","1.5113556385040283","1.5113556385040283"
"22888","1.4873428344726562","1.4873428344726562","1.4873428344726562"
"22889","1.495959758758545","1.495959758758545","1.495959758758545"
"22890","1.4804913997650146","1.4804913997650146","1.4804913997650146"
"22891","1.4970886707305908","1.4970886707305908","1.4970886707305908"
"22892","1.5128581523895264","1.5128581523895264","1.5128581523895264"
"22893","1.4947537183761597","1.4947537183761597","1.4947537183761597"
"22894","1.49979829788208","1.49979829788208","1.49979829788208"
"22895","1.4854273796081543","1.4854273796081543","1.4854273796081543"
"22896","1.4994072914123535","1.4994072914123535","1.4994072914123535"
"22897","1.4864749908447266","1.4864749908447266","1.4864749908447266"
"22898","1.5080571174621582","1.5080571174621582","1.5080571174621582"
"22899","1.498427391052246","1.498427391052246","1.498427391052246"
"22900","1.5099612474441528","1.5099612474441528","1.5099612474441528"
"22901","1.502293348312378","1.502293348312378","1.502293348312378"
"22902","1.4898223876953125","1.4898223876953125","1.4898223876953125"
"22903","1.5058280229568481","1.5058280229568481","1.5058280229568481"
"22904","1.510693907737732","1.510693907737732","1.510693907737732"
"22905","1.4766827821731567","1.4766827821731567","1.4766827821731567"
"22906","1.498448371887207","1.498448371887207","1.498448371887207"
"22907","1.482321858406067","1.482321858406067","1.482321858406067"
"22908","1.509959101676941","1.509959101676941","1.509959101676941"
"22909","1.4813556671142578","1.4813556671142578","1.4813556671142578"
"22910","1.5101566314697266","1.5101566314697266","1.5101566314697266"
"22911","1.5080654621124268","1.5080654621124268","1.5080654621124268"
"22912","1.5011910200119019","1.5011910200119019","1.5011910200119019"
"22913","1.4979394674301147","1.4979394674301147","1.4979394674301147"
"22914","1.4947032928466797","1.4947032928466797","1.4947032928466797"
"22915","1.4847712516784668","1.4847712516784668","1.4847712516784668"
"22916","1.5049607753753662","1.5049607753753662","1.5049607753753662"
"22917","1.5110169649124146","1.5110169649124146","1.5110169649124146"
"22918","1.5025184154510498","1.5025184154510498","1.5025184154510498"
"22919","1.4836820363998413","1.4836820363998413","1.4836820363998413"
"22920","1.496881365776062","1.496881365776062","1.496881365776062"
"22921","1.499686598777771","1.499686598777771","1.499686598777771"
"22922","1.5145851373672485","1.5145851373672485","1.5145851373672485"
"22923","1.4966708421707153","1.4966708421707153","1.4966708421707153"
"22924","1.4866896867752075","1.4866896867752075","1.4866896867752075"
"22925","1.4939427375793457","1.4939427375793457","1.4939427375793457"
"22926","1.4811699390411377","1.4811699390411377","1.4811699390411377"
"22927","1.4984368085861206","1.4984368085861206","1.4984368085861206"
"22928","1.521284580230713","1.521284580230713","1.521284580230713"
"22929","1.4894722700119019","1.4894722700119019","1.4894722700119019"
"22930","1.5216442346572876","1.5216442346572876","1.5216442346572876"
"22931","1.5091453790664673","1.5091453790664673","1.5091453790664673"
"22932","1.484970211982727","1.484970211982727","1.484970211982727"
"22933","1.4859089851379395","1.4859089851379395","1.4859089851379395"
"22934","1.475162386894226","1.475162386894226","1.475162386894226"
"22935","1.5177571773529053","1.5177571773529053","1.5177571773529053"
"22936","1.4923101663589478","1.4923101663589478","1.4923101663589478"
"22937","1.4856576919555664","1.4856576919555664","1.4856576919555664"
"22938","1.501369595527649","1.501369595527649","1.501369595527649"
"22939","1.4978444576263428","1.4978444576263428","1.4978444576263428"
"22940","1.4949655532836914","1.4949655532836914","1.4949655532836914"
"22941","1.48572838306427","1.48572838306427","1.48572838306427"
"22942","1.500768780708313","1.500768780708313","1.500768780708313"
"22943","1.500712275505066","1.500712275505066","1.500712275505066"
"22944","1.4977223873138428","1.4977223873138428","1.4977223873138428"
"22945","1.5069974660873413","1.5069974660873413","1.5069974660873413"
"22946","1.4898369312286377","1.4898369312286377","1.4898369312286377"
"22947","1.5048891305923462","1.5048891305923462","1.5048891305923462"
"22948","1.5109212398529053","1.5109212398529053","1.5109212398529053"
"22949","1.5007307529449463","1.5007307529449463","1.5007307529449463"
"22950","1.4811559915542603","1.4811559915542603","1.4811559915542603"
"22951","1.4814969301223755","1.4814969301223755","1.4814969301223755"
"22952","1.4776009321212769","1.4776009321212769","1.4776009321212769"
"22953","1.479067087173462","1.479067087173462","1.479067087173462"
"22954","1.4955846071243286","1.4955846071243286","1.4955846071243286"
"22955","1.5003665685653687","1.5003665685653687","1.5003665685653687"
"22956","1.5138983726501465","1.5138983726501465","1.5138983726501465"
"22957","1.4791878461837769","1.4791878461837769","1.4791878461837769"
"22958","1.5181949138641357","1.5181949138641357","1.5181949138641357"
"22959","1.5109515190124512","1.5109515190124512","1.5109515190124512"
"22960","1.5058376789093018","1.5058376789093018","1.5058376789093018"
"22961","1.4929932355880737","1.4929932355880737","1.4929932355880737"
"22962","1.4908775091171265","1.4908775091171265","1.4908775091171265"
"22963","1.5002301931381226","1.5002301931381226","1.5002301931381226"
"22964","1.498814344406128","1.498814344406128","1.498814344406128"
"22965","1.5113533735275269","1.5113533735275269","1.5113533735275269"
"22966","1.5000073909759521","1.5000073909759521","1.5000073909759521"
"22967","1.4748679399490356","1.4748679399490356","1.4748679399490356"
"22968","1.4857391119003296","1.4857391119003296","1.4857391119003296"
"22969","1.4792271852493286","1.4792271852493286","1.4792271852493286"
"22970","1.4925485849380493","1.4925485849380493","1.4925485849380493"
"22971","1.477932095527649","1.477932095527649","1.477932095527649"
"22972","1.5064067840576172","1.5064067840576172","1.5064067840576172"
"22973","1.513214349746704","1.513214349746704","1.513214349746704"
"22974","1.4802558422088623","1.4802558422088623","1.4802558422088623"
"22975","1.5035066604614258","1.5035066604614258","1.5035066604614258"
"22976","1.4979015588760376","1.4979015588760376","1.4979015588760376"
"22977","1.4923027753829956","1.4923027753829956","1.4923027753829956"
"22978","1.5236986875534058","1.5236986875534058","1.5236986875534058"
"22979","1.5197147130966187","1.5197147130966187","1.5197147130966187"
"22980","1.496145486831665","1.496145486831665","1.496145486831665"
"22981","1.5087164640426636","1.5087164640426636","1.5087164640426636"
"22982","1.4944372177124023","1.4944372177124023","1.4944372177124023"
"22983","1.508101463317871","1.508101463317871","1.508101463317871"
"22984","1.4863628149032593","1.4863628149032593","1.4863628149032593"
"22985","1.4963641166687012","1.4963641166687012","1.4963641166687012"
"22986","1.4907989501953125","1.4907989501953125","1.4907989501953125"
"22987","1.490421175956726","1.490421175956726","1.490421175956726"
"22988","1.513608455657959","1.513608455657959","1.513608455657959"
"22989","1.482697606086731","1.482697606086731","1.482697606086731"
"22990","1.5027248859405518","1.5027248859405518","1.5027248859405518"
"22991","1.5034364461898804","1.5034364461898804","1.5034364461898804"
"22992","1.4951750040054321","1.4951750040054321","1.4951750040054321"
"22993","1.5058505535125732","1.5058505535125732","1.5058505535125732"
"22994","1.5092806816101074","1.5092806816101074","1.5092806816101074"
"22995","1.5033034086227417","1.5033034086227417","1.5033034086227417"
"22996","1.4997388124465942","1.4997388124465942","1.4997388124465942"
"22997","1.4918001890182495","1.4918001890182495","1.4918001890182495"
"22998","1.491632103919983","1.491632103919983","1.491632103919983"
"22999","1.508357048034668","1.508357048034668","1.508357048034668"
"23000","1.4949836730957031","1.4949836730957031","1.4949836730957031"
"23001","1.482978343963623","1.482978343963623","1.482978343963623"
"23002","1.4926866292953491","1.4926866292953491","1.4926866292953491"
"23003","1.4966928958892822","1.4966928958892822","1.4966928958892822"
"23004","1.4990816116333008","1.4990816116333008","1.4990816116333008"
"23005","1.4879796504974365","1.4879796504974365","1.4879796504974365"
"23006","1.494844675064087","1.494844675064087","1.494844675064087"
"23007","1.4908716678619385","1.4908716678619385","1.4908716678619385"
"23008","1.4855111837387085","1.4855111837387085","1.4855111837387085"
"23009","1.5066977739334106","1.5066977739334106","1.5066977739334106"
"23010","1.4856151342391968","1.4856151342391968","1.4856151342391968"
"23011","1.4805731773376465","1.4805731773376465","1.4805731773376465"
"23012","1.4876086711883545","1.4876086711883545","1.4876086711883545"
"23013","1.4961893558502197","1.4961893558502197","1.4961893558502197"
"23014","1.515356183052063","1.515356183052063","1.515356183052063"
"23015","1.4918639659881592","1.4918639659881592","1.4918639659881592"
"23016","1.4916608333587646","1.4916608333587646","1.4916608333587646"
"23017","1.474732756614685","1.474732756614685","1.474732756614685"
"23018","1.5065802335739136","1.5065802335739136","1.5065802335739136"
"23019","1.4967635869979858","1.4967635869979858","1.4967635869979858"
"23020","1.4915844202041626","1.4915844202041626","1.4915844202041626"
"23021","1.4911216497421265","1.4911216497421265","1.4911216497421265"
"23022","1.4785982370376587","1.4785982370376587","1.4785982370376587"
"23023","1.501488208770752","1.501488208770752","1.501488208770752"
"23024","1.499037265777588","1.499037265777588","1.499037265777588"
"23025","1.5036972761154175","1.5036972761154175","1.5036972761154175"
"23026","1.496525526046753","1.496525526046753","1.496525526046753"
"23027","1.494084358215332","1.494084358215332","1.494084358215332"
"23028","1.4808751344680786","1.4808751344680786","1.4808751344680786"
"23029","1.4904861450195312","1.4904861450195312","1.4904861450195312"
"23030","1.5160937309265137","1.5160937309265137","1.5160937309265137"
"23031","1.515367865562439","1.515367865562439","1.515367865562439"
"23032","1.5094987154006958","1.5094987154006958","1.5094987154006958"
"23033","1.5064923763275146","1.5064923763275146","1.5064923763275146"
"23034","1.4805186986923218","1.4805186986923218","1.4805186986923218"
"23035","1.4984850883483887","1.4984850883483887","1.4984850883483887"
"23036","1.5082002878189087","1.5082002878189087","1.5082002878189087"
"23037","1.4886200428009033","1.4886200428009033","1.4886200428009033"
"23038","1.4783227443695068","1.4783227443695068","1.4783227443695068"
"23039","1.5014193058013916","1.5014193058013916","1.5014193058013916"
"23040","1.5048946142196655","1.5048946142196655","1.5048946142196655"
"23041","1.5009297132492065","1.5009297132492065","1.5009297132492065"
"23042","1.493294358253479","1.493294358253479","1.493294358253479"
"23043","1.4902769327163696","1.4902769327163696","1.4902769327163696"
"23044","1.4803099632263184","1.4803099632263184","1.4803099632263184"
"23045","1.4785343408584595","1.4785343408584595","1.4785343408584595"
"23046","1.4879382848739624","1.4879382848739624","1.4879382848739624"
"23047","1.487263798713684","1.487263798713684","1.487263798713684"
"23048","1.472055435180664","1.472055435180664","1.472055435180664"
"23049","1.5135867595672607","1.5135867595672607","1.5135867595672607"
"23050","1.5033483505249023","1.5033483505249023","1.5033483505249023"
"23051","1.483464241027832","1.483464241027832","1.483464241027832"
"23052","1.5005329847335815","1.5005329847335815","1.5005329847335815"
"23053","1.4999486207962036","1.4999486207962036","1.4999486207962036"
"23054","1.5039207935333252","1.5039207935333252","1.5039207935333252"
"23055","1.5121029615402222","1.5121029615402222","1.5121029615402222"
"23056","1.4988374710083008","1.4988374710083008","1.4988374710083008"
"23057","1.4730128049850464","1.4730128049850464","1.4730128049850464"
"23058","1.488634467124939","1.488634467124939","1.488634467124939"
"23059","1.4996651411056519","1.4996651411056519","1.4996651411056519"
"23060","1.5148099660873413","1.5148099660873413","1.5148099660873413"
"23061","1.4886518716812134","1.4886518716812134","1.4886518716812134"
"23062","1.4881024360656738","1.4881024360656738","1.4881024360656738"
"23063","1.492734432220459","1.492734432220459","1.492734432220459"
"23064","1.507321834564209","1.507321834564209","1.507321834564209"
"23065","1.5064643621444702","1.5064643621444702","1.5064643621444702"
"23066","1.4992995262145996","1.4992995262145996","1.4992995262145996"
"23067","1.4993797540664673","1.4993797540664673","1.4993797540664673"
"23068","1.4866280555725098","1.4866280555725098","1.4866280555725098"
"23069","1.506262183189392","1.506262183189392","1.506262183189392"
"23070","1.483656883239746","1.483656883239746","1.483656883239746"
"23071","1.4856992959976196","1.4856992959976196","1.4856992959976196"
"23072","1.4891560077667236","1.4891560077667236","1.4891560077667236"
"23073","1.4844104051589966","1.4844104051589966","1.4844104051589966"
"23074","1.5010221004486084","1.5010221004486084","1.5010221004486084"
"23075","1.5054460763931274","1.5054460763931274","1.5054460763931274"
"23076","1.4851913452148438","1.4851913452148438","1.4851913452148438"
"23077","1.4955018758773804","1.4955018758773804","1.4955018758773804"
"23078","1.509466290473938","1.509466290473938","1.509466290473938"
"23079","1.5235962867736816","1.5235962867736816","1.5235962867736816"
"23080","1.4876165390014648","1.4876165390014648","1.4876165390014648"
"23081","1.491743803024292","1.491743803024292","1.491743803024292"
"23082","1.476252555847168","1.476252555847168","1.476252555847168"
"23083","1.5057964324951172","1.5057964324951172","1.5057964324951172"
"23084","1.4744727611541748","1.4744727611541748","1.4744727611541748"
"23085","1.4886609315872192","1.4886609315872192","1.4886609315872192"
"23086","1.473373293876648","1.473373293876648","1.473373293876648"
"23087","1.4959732294082642","1.4959732294082642","1.4959732294082642"
"23088","1.4957103729248047","1.4957103729248047","1.4957103729248047"
"23089","1.4982352256774902","1.4982352256774902","1.4982352256774902"
"23090","1.5101509094238281","1.5101509094238281","1.5101509094238281"
"23091","1.498691439628601","1.498691439628601","1.498691439628601"
"23092","1.5005319118499756","1.5005319118499756","1.5005319118499756"
"23093","1.499807357788086","1.499807357788086","1.499807357788086"
"23094","1.4899808168411255","1.4899808168411255","1.4899808168411255"
"23095","1.497179627418518","1.497179627418518","1.497179627418518"
"23096","1.5004128217697144","1.5004128217697144","1.5004128217697144"
"23097","1.5001659393310547","1.5001659393310547","1.5001659393310547"
"23098","1.49126398563385","1.49126398563385","1.49126398563385"
"23099","1.4868345260620117","1.4868345260620117","1.4868345260620117"
"23100","1.516383171081543","1.516383171081543","1.516383171081543"
"23101","1.4859333038330078","1.4859333038330078","1.4859333038330078"
"23102","1.507642149925232","1.507642149925232","1.507642149925232"
"23103","1.5065830945968628","1.5065830945968628","1.5065830945968628"
"23104","1.4786581993103027","1.4786581993103027","1.4786581993103027"
"23105","1.4898290634155273","1.4898290634155273","1.4898290634155273"
"23106","1.5039722919464111","1.5039722919464111","1.5039722919464111"
"23107","1.500658392906189","1.500658392906189","1.500658392906189"
"23108","1.4858649969100952","1.4858649969100952","1.4858649969100952"
"23109","1.4939067363739014","1.4939067363739014","1.4939067363739014"
"23110","1.4898549318313599","1.4898549318313599","1.4898549318313599"
"23111","1.5010526180267334","1.5010526180267334","1.5010526180267334"
"23112","1.5132759809494019","1.5132759809494019","1.5132759809494019"
"23113","1.4942353963851929","1.4942353963851929","1.4942353963851929"
"23114","1.4833627939224243","1.4833627939224243","1.4833627939224243"
"23115","1.491677165031433","1.491677165031433","1.491677165031433"
"23116","1.4951249361038208","1.4951249361038208","1.4951249361038208"
"23117","1.5000468492507935","1.5000468492507935","1.5000468492507935"
"23118","1.487731695175171","1.487731695175171","1.487731695175171"
"23119","1.5034472942352295","1.5034472942352295","1.5034472942352295"
"23120","1.5036085844039917","1.5036085844039917","1.5036085844039917"
"23121","1.4782490730285645","1.4782490730285645","1.4782490730285645"
"23122","1.5012078285217285","1.5012078285217285","1.5012078285217285"
"23123","1.513059139251709","1.513059139251709","1.513059139251709"
"23124","1.4977647066116333","1.4977647066116333","1.4977647066116333"
"23125","1.4950737953186035","1.4950737953186035","1.4950737953186035"
"23126","1.4964089393615723","1.4964089393615723","1.4964089393615723"
"23127","1.4959213733673096","1.4959213733673096","1.4959213733673096"
"23128","1.4915460348129272","1.4915460348129272","1.4915460348129272"
"23129","1.50150465965271","1.50150465965271","1.50150465965271"
"23130","1.4998904466629028","1.4998904466629028","1.4998904466629028"
"23131","1.500312089920044","1.500312089920044","1.500312089920044"
"23132","1.4976909160614014","1.4976909160614014","1.4976909160614014"
"23133","1.48781156539917","1.48781156539917","1.48781156539917"
"23134","1.4607642889022827","1.4607642889022827","1.4607642889022827"
"23135","1.511352300643921","1.511352300643921","1.511352300643921"
"23136","1.4999765157699585","1.4999765157699585","1.4999765157699585"
"23137","1.4847394227981567","1.4847394227981567","1.4847394227981567"
"23138","1.4957908391952515","1.4957908391952515","1.4957908391952515"
"23139","1.5026354789733887","1.5026354789733887","1.5026354789733887"
"23140","1.4802963733673096","1.4802963733673096","1.4802963733673096"
"23141","1.4776780605316162","1.4776780605316162","1.4776780605316162"
"23142","1.4843555688858032","1.4843555688858032","1.4843555688858032"
"23143","1.480961799621582","1.480961799621582","1.480961799621582"
"23144","1.4914017915725708","1.4914017915725708","1.4914017915725708"
"23145","1.5146723985671997","1.5146723985671997","1.5146723985671997"
"23146","1.4815889596939087","1.4815889596939087","1.4815889596939087"
"23147","1.4924854040145874","1.4924854040145874","1.4924854040145874"
"23148","1.4973653554916382","1.4973653554916382","1.4973653554916382"
"23149","1.4860783815383911","1.4860783815383911","1.4860783815383911"
"23150","1.4967025518417358","1.4967025518417358","1.4967025518417358"
"23151","1.5011919736862183","1.5011919736862183","1.5011919736862183"
"23152","1.5145481824874878","1.5145481824874878","1.5145481824874878"
"23153","1.4876673221588135","1.4876673221588135","1.4876673221588135"
"23154","1.4972118139266968","1.4972118139266968","1.4972118139266968"
"23155","1.4833862781524658","1.4833862781524658","1.4833862781524658"
"23156","1.4992890357971191","1.4992890357971191","1.4992890357971191"
"23157","1.4930782318115234","1.4930782318115234","1.4930782318115234"
"23158","1.5030786991119385","1.5030786991119385","1.5030786991119385"
"23159","1.4793504476547241","1.4793504476547241","1.4793504476547241"
"23160","1.504398226737976","1.504398226737976","1.504398226737976"
"23161","1.4995976686477661","1.4995976686477661","1.4995976686477661"
"23162","1.5013608932495117","1.5013608932495117","1.5013608932495117"
"23163","1.5064021348953247","1.5064021348953247","1.5064021348953247"
"23164","1.497780680656433","1.497780680656433","1.497780680656433"
"23165","1.4962599277496338","1.4962599277496338","1.4962599277496338"
"23166","1.5023882389068604","1.5023882389068604","1.5023882389068604"
"23167","1.4853731393814087","1.4853731393814087","1.4853731393814087"
