"iteration","training-loss","Mistral-7b-VE-algebraic-stack-a100-16node-128gpu-4096s-BS=1024-LR=6e-5-MINLR=2e-6-WARMUP=1000-WD=0.1-GC=1 - training/loss__MIN","Mistral-7b-VE-algebraic-stack-a100-16node-128gpu-4096s-BS=1024-LR=6e-5-MINLR=2e-6-WARMUP=1000-WD=0.1-GC=1 - training/loss__MAX"
"432","1.9979265928268433","1.9979265928268433","1.9979265928268433"
"433","2.0158803462982178","2.0158803462982178","2.0158803462982178"
"434","2.0052595138549805","2.0052595138549805","2.0052595138549805"
"435","2.0477352142333984","2.0477352142333984","2.0477352142333984"
"436","2.0666165351867676","2.0666165351867676","2.0666165351867676"
"437","2.0465967655181885","2.0465967655181885","2.0465967655181885"
"438","2.0193445682525635","2.0193445682525635","2.0193445682525635"
"439","2.0255191326141357","2.0255191326141357","2.0255191326141357"
"440","2.031625270843506","2.031625270843506","2.031625270843506"
"441","2.010845184326172","2.010845184326172","2.010845184326172"
"442","2.022022008895874","2.022022008895874","2.022022008895874"
"443","2.0264992713928223","2.0264992713928223","2.0264992713928223"
"444","2.0160818099975586","2.0160818099975586","2.0160818099975586"
"445","2.022294521331787","2.022294521331787","2.022294521331787"
"446","2.000692844390869","2.000692844390869","2.000692844390869"
"447","2.012237787246704","2.012237787246704","2.012237787246704"
"448","2.0016987323760986","2.0016987323760986","2.0016987323760986"
"449","1.986012578010559","1.986012578010559","1.986012578010559"
"450","2.0009751319885254","2.0009751319885254","2.0009751319885254"
"451","2.006455183029175","2.006455183029175","2.006455183029175"
"452","2.0014662742614746","2.0014662742614746","2.0014662742614746"
"453","1.9968940019607544","1.9968940019607544","1.9968940019607544"
"454","2.0020105838775635","2.0020105838775635","2.0020105838775635"
"455","1.9896501302719116","1.9896501302719116","1.9896501302719116"
"456","1.9934097528457642","1.9934097528457642","1.9934097528457642"
"457","1.9951658248901367","1.9951658248901367","1.9951658248901367"
"458","1.9915300607681274","1.9915300607681274","1.9915300607681274"
"459","1.9836345911026","1.9836345911026","1.9836345911026"
"460","1.9966615438461304","1.9966615438461304","1.9966615438461304"
"461","1.9884898662567139","1.9884898662567139","1.9884898662567139"
"462","2.0013203620910645","2.0013203620910645","2.0013203620910645"
"463","1.9901267290115356","1.9901267290115356","1.9901267290115356"
"464","1.9978550672531128","1.9978550672531128","1.9978550672531128"
"465","1.9892544746398926","1.9892544746398926","1.9892544746398926"
"466","1.9831533432006836","1.9831533432006836","1.9831533432006836"
"467","1.9973435401916504","1.9973435401916504","1.9973435401916504"
"468","1.9786485433578491","1.9786485433578491","1.9786485433578491"
"469","2.0107669830322266","2.0107669830322266","2.0107669830322266"
"470","1.9750580787658691","1.9750580787658691","1.9750580787658691"
"471","1.9862658977508545","1.9862658977508545","1.9862658977508545"
"472","1.9887911081314087","1.9887911081314087","1.9887911081314087"
"473","1.991722822189331","1.991722822189331","1.991722822189331"
"474","1.9735620021820068","1.9735620021820068","1.9735620021820068"
"475","1.965488076210022","1.965488076210022","1.965488076210022"
"476","1.9872288703918457","1.9872288703918457","1.9872288703918457"
"477","1.9813525676727295","1.9813525676727295","1.9813525676727295"
"478","1.9813380241394043","1.9813380241394043","1.9813380241394043"
"479","1.9570002555847168","1.9570002555847168","1.9570002555847168"
"480","1.9775590896606445","1.9775590896606445","1.9775590896606445"
"481","1.9601894617080688","1.9601894617080688","1.9601894617080688"
"482","1.9597601890563965","1.9597601890563965","1.9597601890563965"
"483","1.9774188995361328","1.9774188995361328","1.9774188995361328"
"484","1.969865083694458","1.969865083694458","1.969865083694458"
"485","1.9620270729064941","1.9620270729064941","1.9620270729064941"
"486","1.9795215129852295","1.9795215129852295","1.9795215129852295"
"487","1.9895175695419312","1.9895175695419312","1.9895175695419312"
"488","1.9969364404678345","1.9969364404678345","1.9969364404678345"
"489","2.042449712753296","2.042449712753296","2.042449712753296"
"490","2.0748958587646484","2.0748958587646484","2.0748958587646484"
"491","2.060757637023926","2.060757637023926","2.060757637023926"
"492","2.003713846206665","2.003713846206665","2.003713846206665"
"493","2.0251126289367676","2.0251126289367676","2.0251126289367676"
"494","2.014491558074951","2.014491558074951","2.014491558074951"
"495","2.004333257675171","2.004333257675171","2.004333257675171"
"496","1.9803518056869507","1.9803518056869507","1.9803518056869507"
"497","1.9834139347076416","1.9834139347076416","1.9834139347076416"
"498","1.9752750396728516","1.9752750396728516","1.9752750396728516"
"499","1.9889148473739624","1.9889148473739624","1.9889148473739624"
"500","1.982546329498291","1.982546329498291","1.982546329498291"
"501","1.9769045114517212","1.9769045114517212","1.9769045114517212"
"502","1.9739508628845215","1.9739508628845215","1.9739508628845215"
"503","1.9542080163955688","1.9542080163955688","1.9542080163955688"
"504","1.9738306999206543","1.9738306999206543","1.9738306999206543"
"505","1.9753516912460327","1.9753516912460327","1.9753516912460327"
"506","1.9749038219451904","1.9749038219451904","1.9749038219451904"
"507","1.9666736125946045","1.9666736125946045","1.9666736125946045"
"508","1.9454210996627808","1.9454210996627808","1.9454210996627808"
"509","1.9521602392196655","1.9521602392196655","1.9521602392196655"
"510","1.9659178256988525","1.9659178256988525","1.9659178256988525"
"511","1.9597080945968628","1.9597080945968628","1.9597080945968628"
"512","1.9445372819900513","1.9445372819900513","1.9445372819900513"
"513","1.9593607187271118","1.9593607187271118","1.9593607187271118"
"514","1.9354513883590698","1.9354513883590698","1.9354513883590698"
"515","1.9359776973724365","1.9359776973724365","1.9359776973724365"
"516","1.9482606649398804","1.9482606649398804","1.9482606649398804"
"517","1.972662329673767","1.972662329673767","1.972662329673767"
"518","2.0118699073791504","2.0118699073791504","2.0118699073791504"
"519","2.0517683029174805","2.0517683029174805","2.0517683029174805"
"520","2.0276129245758057","2.0276129245758057","2.0276129245758057"
"521","2.0294747352600098","2.0294747352600098","2.0294747352600098"
"522","2.0204901695251465","2.0204901695251465","2.0204901695251465"
"523","2.0153584480285645","2.0153584480285645","2.0153584480285645"
"524","1.9984326362609863","1.9984326362609863","1.9984326362609863"
"525","1.990714192390442","1.990714192390442","1.990714192390442"
"526","1.9880093336105347","1.9880093336105347","1.9880093336105347"
"527","1.9693183898925781","1.9693183898925781","1.9693183898925781"
"528","1.9708532094955444","1.9708532094955444","1.9708532094955444"
"529","1.961290955543518","1.961290955543518","1.961290955543518"
"530","1.9735060930252075","1.9735060930252075","1.9735060930252075"
"531","1.958559513092041","1.958559513092041","1.958559513092041"
"532","1.9691345691680908","1.9691345691680908","1.9691345691680908"
"533","1.9423723220825195","1.9423723220825195","1.9423723220825195"
"534","1.947458028793335","1.947458028793335","1.947458028793335"
"535","1.966871738433838","1.966871738433838","1.966871738433838"
"536","1.9162344932556152","1.9162344932556152","1.9162344932556152"
"537","1.9230481386184692","1.9230481386184692","1.9230481386184692"
"538","1.9312101602554321","1.9312101602554321","1.9312101602554321"
"539","1.9266067743301392","1.9266067743301392","1.9266067743301392"
"540","1.9372279644012451","1.9372279644012451","1.9372279644012451"
"541","1.9355038404464722","1.9355038404464722","1.9355038404464722"
"542","1.9326140880584717","1.9326140880584717","1.9326140880584717"
"543","1.9357900619506836","1.9357900619506836","1.9357900619506836"
"544","1.9414548873901367","1.9414548873901367","1.9414548873901367"
"545","1.93558669090271","1.93558669090271","1.93558669090271"
"546","1.9223140478134155","1.9223140478134155","1.9223140478134155"
"547","1.939183235168457","1.939183235168457","1.939183235168457"
"548","1.93278169631958","1.93278169631958","1.93278169631958"
"549","1.9455032348632812","1.9455032348632812","1.9455032348632812"
"550","1.935765266418457","1.935765266418457","1.935765266418457"
"551","1.9520624876022339","1.9520624876022339","1.9520624876022339"
"552","1.9387513399124146","1.9387513399124146","1.9387513399124146"
"553","1.9483541250228882","1.9483541250228882","1.9483541250228882"
"554","1.9280269145965576","1.9280269145965576","1.9280269145965576"
"555","1.9331330060958862","1.9331330060958862","1.9331330060958862"
"556","1.9184013605117798","1.9184013605117798","1.9184013605117798"
"557","1.9385038614273071","1.9385038614273071","1.9385038614273071"
"558","1.9405574798583984","1.9405574798583984","1.9405574798583984"
"559","1.9380240440368652","1.9380240440368652","1.9380240440368652"
"560","1.958169937133789","1.958169937133789","1.958169937133789"
"561","1.9419159889221191","1.9419159889221191","1.9419159889221191"
"562","1.9535479545593262","1.9535479545593262","1.9535479545593262"
"563","1.9680287837982178","1.9680287837982178","1.9680287837982178"
"564","1.9540071487426758","1.9540071487426758","1.9540071487426758"
"565","1.9748413562774658","1.9748413562774658","1.9748413562774658"
"566","1.9434512853622437","1.9434512853622437","1.9434512853622437"
"567","1.9305734634399414","1.9305734634399414","1.9305734634399414"
"568","1.9433239698410034","1.9433239698410034","1.9433239698410034"
"569","1.9450294971466064","1.9450294971466064","1.9450294971466064"
"570","1.931731939315796","1.931731939315796","1.931731939315796"
"571","1.9385310411453247","1.9385310411453247","1.9385310411453247"
"572","1.941490888595581","1.941490888595581","1.941490888595581"
"573","1.9203035831451416","1.9203035831451416","1.9203035831451416"
"574","1.923757791519165","1.923757791519165","1.923757791519165"
"575","1.9403276443481445","1.9403276443481445","1.9403276443481445"
"576","1.9264402389526367","1.9264402389526367","1.9264402389526367"
"577","1.937242031097412","1.937242031097412","1.937242031097412"
"578","1.9273205995559692","1.9273205995559692","1.9273205995559692"
"579","1.920553207397461","1.920553207397461","1.920553207397461"
"580","1.9172781705856323","1.9172781705856323","1.9172781705856323"
"581","1.9169683456420898","1.9169683456420898","1.9169683456420898"
"582","1.9178366661071777","1.9178366661071777","1.9178366661071777"
"583","1.936001181602478","1.936001181602478","1.936001181602478"
"584","1.9282739162445068","1.9282739162445068","1.9282739162445068"
"585","1.9219621419906616","1.9219621419906616","1.9219621419906616"
"586","1.921768307685852","1.921768307685852","1.921768307685852"
"587","1.9184346199035645","1.9184346199035645","1.9184346199035645"
"588","1.930909276008606","1.930909276008606","1.930909276008606"
"589","1.9223366975784302","1.9223366975784302","1.9223366975784302"
"590","1.944496989250183","1.944496989250183","1.944496989250183"
"591","1.9662302732467651","1.9662302732467651","1.9662302732467651"
"592","1.9841423034667969","1.9841423034667969","1.9841423034667969"
"593","1.9790408611297607","1.9790408611297607","1.9790408611297607"
"594","1.9549494981765747","1.9549494981765747","1.9549494981765747"
"595","1.95050847530365","1.95050847530365","1.95050847530365"
"596","1.9323289394378662","1.9323289394378662","1.9323289394378662"
"597","1.9499667882919312","1.9499667882919312","1.9499667882919312"
"598","1.9244645833969116","1.9244645833969116","1.9244645833969116"
"599","1.9186899662017822","1.9186899662017822","1.9186899662017822"
"600","1.9210199117660522","1.9210199117660522","1.9210199117660522"
"601","1.9205317497253418","1.9205317497253418","1.9205317497253418"
"602","1.9152696132659912","1.9152696132659912","1.9152696132659912"
"603","1.9077829122543335","1.9077829122543335","1.9077829122543335"
"604","1.9240248203277588","1.9240248203277588","1.9240248203277588"
"605","1.9072457551956177","1.9072457551956177","1.9072457551956177"
"606","1.902012825012207","1.902012825012207","1.902012825012207"
"607","1.9142036437988281","1.9142036437988281","1.9142036437988281"
"608","1.9189505577087402","1.9189505577087402","1.9189505577087402"
"609","1.9000810384750366","1.9000810384750366","1.9000810384750366"
"610","1.9019216299057007","1.9019216299057007","1.9019216299057007"
"611","1.9030836820602417","1.9030836820602417","1.9030836820602417"
"612","1.8994499444961548","1.8994499444961548","1.8994499444961548"
"613","1.8948211669921875","1.8948211669921875","1.8948211669921875"
"614","1.89890718460083","1.89890718460083","1.89890718460083"
"615","1.902563214302063","1.902563214302063","1.902563214302063"
"616","1.9141898155212402","1.9141898155212402","1.9141898155212402"
"617","1.8960455656051636","1.8960455656051636","1.8960455656051636"
"618","1.907246470451355","1.907246470451355","1.907246470451355"
"619","1.9026199579238892","1.9026199579238892","1.9026199579238892"
"620","1.9023511409759521","1.9023511409759521","1.9023511409759521"
"621","1.928288459777832","1.928288459777832","1.928288459777832"
"622","1.9308395385742188","1.9308395385742188","1.9308395385742188"
"623","1.9356648921966553","1.9356648921966553","1.9356648921966553"
"624","1.9543768167495728","1.9543768167495728","1.9543768167495728"
"625","1.9382373094558716","1.9382373094558716","1.9382373094558716"
"626","1.937422513961792","1.937422513961792","1.937422513961792"
"627","1.9182204008102417","1.9182204008102417","1.9182204008102417"
"628","1.9210762977600098","1.9210762977600098","1.9210762977600098"
"629","1.9265341758728027","1.9265341758728027","1.9265341758728027"
"630","1.888268232345581","1.888268232345581","1.888268232345581"
"631","1.8986674547195435","1.8986674547195435","1.8986674547195435"
"632","1.9075475931167603","1.9075475931167603","1.9075475931167603"
"633","1.9190499782562256","1.9190499782562256","1.9190499782562256"
"634","1.9221124649047852","1.9221124649047852","1.9221124649047852"
"635","1.9042507410049438","1.9042507410049438","1.9042507410049438"
"636","1.9067573547363281","1.9067573547363281","1.9067573547363281"
"637","1.8964977264404297","1.8964977264404297","1.8964977264404297"
"638","1.8826595544815063","1.8826595544815063","1.8826595544815063"
"639","1.896391749382019","1.896391749382019","1.896391749382019"
"640","1.8886573314666748","1.8886573314666748","1.8886573314666748"
"641","1.8934029340744019","1.8934029340744019","1.8934029340744019"
"642","1.8890775442123413","1.8890775442123413","1.8890775442123413"
"643","1.8951177597045898","1.8951177597045898","1.8951177597045898"
"644","1.9017274379730225","1.9017274379730225","1.9017274379730225"
"645","1.900065541267395","1.900065541267395","1.900065541267395"
"646","1.880237102508545","1.880237102508545","1.880237102508545"
"647","1.9028211832046509","1.9028211832046509","1.9028211832046509"
"648","1.8851836919784546","1.8851836919784546","1.8851836919784546"
"649","1.8987717628479004","1.8987717628479004","1.8987717628479004"
"650","1.8940815925598145","1.8940815925598145","1.8940815925598145"
"651","1.8785113096237183","1.8785113096237183","1.8785113096237183"
"652","1.895383358001709","1.895383358001709","1.895383358001709"
"653","1.9145880937576294","1.9145880937576294","1.9145880937576294"
"654","1.9103329181671143","1.9103329181671143","1.9103329181671143"
"655","1.9103107452392578","1.9103107452392578","1.9103107452392578"
"656","1.9293031692504883","1.9293031692504883","1.9293031692504883"
"657","1.9730768203735352","1.9730768203735352","1.9730768203735352"
"658","1.959835410118103","1.959835410118103","1.959835410118103"
"659","1.953113317489624","1.953113317489624","1.953113317489624"
"660","1.9384344816207886","1.9384344816207886","1.9384344816207886"
"661","1.9156911373138428","1.9156911373138428","1.9156911373138428"
"662","1.9169623851776123","1.9169623851776123","1.9169623851776123"
"663","1.9245264530181885","1.9245264530181885","1.9245264530181885"
"664","1.9168137311935425","1.9168137311935425","1.9168137311935425"
