"iteration","training-loss","Grouped runs - lm-loss-training/lm loss__MIN","Grouped runs - lm-loss-training/lm loss__MAX"
"401","2.058807849884033","2.058807849884033","2.058807849884033"
"402","2.070463180541992","2.070463180541992","2.070463180541992"
"403","2.070185661315918","2.070185661315918","2.070185661315918"
"404","2.0883235931396484","2.0883235931396484","2.0883235931396484"
"405","2.047194004058838","2.047194004058838","2.047194004058838"
"406","2.087839126586914","2.087839126586914","2.087839126586914"
"407","2.062042713165283","2.062042713165283","2.062042713165283"
"408","2.077301502227783","2.077301502227783","2.077301502227783"
"409","2.08027720451355","2.08027720451355","2.08027720451355"
"410","2.0969460010528564","2.0969460010528564","2.0969460010528564"
"411","2.0560355186462402","2.0560355186462402","2.0560355186462402"
"412","2.0882339477539062","2.0882339477539062","2.0882339477539062"
"413","2.046041250228882","2.046041250228882","2.046041250228882"
"414","2.084388494491577","2.084388494491577","2.084388494491577"
"415","2.069519281387329","2.069519281387329","2.069519281387329"
"416","2.0501291751861572","2.0501291751861572","2.0501291751861572"
"417","2.0716323852539062","2.0716323852539062","2.0716323852539062"
"418","2.0732316970825195","2.0732316970825195","2.0732316970825195"
"419","2.0619380474090576","2.0619380474090576","2.0619380474090576"
"420","2.0715909004211426","2.0715909004211426","2.0715909004211426"
"421","2.076484441757202","2.076484441757202","2.076484441757202"
"422","2.0709967613220215","2.0709967613220215","2.0709967613220215"
"423","2.024249315261841","2.024249315261841","2.024249315261841"
"424","2.051211357116699","2.051211357116699","2.051211357116699"
"425","2.023716449737549","2.023716449737549","2.023716449737549"
"426","2.0759289264678955","2.0759289264678955","2.0759289264678955"
"427","2.044191360473633","2.044191360473633","2.044191360473633"
"428","2.060711145401001","2.060711145401001","2.060711145401001"
"429","2.056088924407959","2.056088924407959","2.056088924407959"
"430","2.051867961883545","2.051867961883545","2.051867961883545"
"431","2.0509183406829834","2.0509183406829834","2.0509183406829834"
"432","2.0476527214050293","2.0476527214050293","2.0476527214050293"
"433","2.054081439971924","2.054081439971924","2.054081439971924"
"434","2.0481948852539062","2.0481948852539062","2.0481948852539062"
"435","2.051471710205078","2.051471710205078","2.051471710205078"
"436","2.0626022815704346","2.0626022815704346","2.0626022815704346"
"437","2.0276315212249756","2.0276315212249756","2.0276315212249756"
"438","2.0538575649261475","2.0538575649261475","2.0538575649261475"
"439","2.0398507118225098","2.0398507118225098","2.0398507118225098"
"440","2.0336713790893555","2.0336713790893555","2.0336713790893555"
"441","2.041865587234497","2.041865587234497","2.041865587234497"
"442","2.0352871417999268","2.0352871417999268","2.0352871417999268"
"443","2.036139965057373","2.036139965057373","2.036139965057373"
"444","2.0630784034729004","2.0630784034729004","2.0630784034729004"
"445","2.0203499794006348","2.0203499794006348","2.0203499794006348"
"446","2.063654899597168","2.063654899597168","2.063654899597168"
"447","2.031405448913574","2.031405448913574","2.031405448913574"
"448","2.0122079849243164","2.0122079849243164","2.0122079849243164"
"449","2.0459306240081787","2.0459306240081787","2.0459306240081787"
"450","2.0429813861846924","2.0429813861846924","2.0429813861846924"
"451","2.028562068939209","2.028562068939209","2.028562068939209"
"452","2.0461342334747314","2.0461342334747314","2.0461342334747314"
"453","2.0769450664520264","2.0769450664520264","2.0769450664520264"
"454","2.0471339225769043","2.0471339225769043","2.0471339225769043"
"455","2.00589919090271","2.00589919090271","2.00589919090271"
"456","2.0448877811431885","2.0448877811431885","2.0448877811431885"
"457","2.0496039390563965","2.0496039390563965","2.0496039390563965"
"458","2.071615695953369","2.071615695953369","2.071615695953369"
"459","2.046354293823242","2.046354293823242","2.046354293823242"
"460","2.017810106277466","2.017810106277466","2.017810106277466"
"461","2.0275719165802","2.0275719165802","2.0275719165802"
"462","2.0677521228790283","2.0677521228790283","2.0677521228790283"
"463","2.071115255355835","2.071115255355835","2.071115255355835"
"464","2.0518391132354736","2.0518391132354736","2.0518391132354736"
"465","2.0556299686431885","2.0556299686431885","2.0556299686431885"
"466","2.0163779258728027","2.0163779258728027","2.0163779258728027"
"467","2.022692918777466","2.022692918777466","2.022692918777466"
"468","2.0224339962005615","2.0224339962005615","2.0224339962005615"
